"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","MAR","MLE","63","63.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","MAR","BTSX","71","71.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LMI","MAR","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","MDV","FMLE","57","57.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","MDV","FMLE","68","68.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","SEAR","WB_LMI","MDV","FMLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","SEAR","WB_LMI","MDV","BTSX","13","13.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","MHL","MLE","68","68.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","MHL","FMLE","68","68.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_LMI","MHL","FMLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_LMI","MHL","FMLE","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","MNG","MLE","58","58.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","MNG","MLE","60","60.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","MNG","BTSX","67","67.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_LMI","MNG","BTSX","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_LMI","MNG","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","NGA","MLE","47","47.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","NGA","BTSX","47","47.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","NGA","BTSX","54","54.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LMI","NGA","BTSX","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","NIC","FMLE","24","24.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","NIC","BTSX","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","PAK","FMLE","64","64.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LMI","PAK","FMLE","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","PHL","MLE","65","65.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","PHL","FMLE","70","70.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_LMI","PHL","FMLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_LMI","PHL","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","PNG","MLE","53","53.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_LMI","PNG","BTSX","14","14.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_LMI","PRY","BTSX","73","73.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","PRY","BTSX","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","SDN","FMLE","57","57.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","SDN","FMLE","65","65.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LMI","SDN","FMLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_LMI","SDN","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_LMI","SLB","MLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","SLV","MLE","66","66.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","SLV","BTSX","72","72.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_LMI","SLV","MLE","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","STP","FMLE","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","STP","BTSX","63","63.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","STP","BTSX","67","67.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LMI","STP","BTSX","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","SWZ","FMLE","61","61.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LMI","SWZ","BTSX","48","48.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LMI","SWZ","FMLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LMI","SWZ","FMLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LMI","SWZ","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_LMI","SYR","FMLE","71","71.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LMI","SYR","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","SEAR","WB_LMI","THA","MLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","AND","FMLE","86","86.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","AND","FMLE","26","26.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","AND","BTSX","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_HI","ARE","MLE","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_HI","ARE","FMLE","73","73.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_HI","ARE","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_HI","ARE","FMLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_HI","ATG","MLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_HI","AUS","MLE","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","AUT","MLE","72","72.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","AUT","BTSX","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","BEL","FMLE","79","79.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","BEL","BTSX","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","BEL","FMLE","23","23.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","BEL","FMLE","24","24.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","BEL","FMLE","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_HI","BHR","MLE","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_HI","BHR","MLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_HI","BHS","MLE","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_HI","BHS","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_HI","BHS","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_HI","BHS","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_HI","BRB","FMLE","81","81.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_HI","BRB","BTSX","78","78.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_HI","BRB","BTSX","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_HI","BRN","FMLE","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_HI","BRN","BTSX","73","73.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","BRN","BTSX","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_HI","CAN","MLE","80","80.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_HI","CAN","FMLE","25","25.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","CHE","MLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","CHE","MLE","24","24.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_HI","COK","MLE","67","67.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","COK","MLE","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","COK","BTSX","72","72.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","COK","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_HI","COK","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","CYP","BTSX","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","CYP","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","CZE","FMLE","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","CZE","FMLE","81","81.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","CZE","FMLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","CZE","FMLE","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","DEU","MLE","72","72.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","DEU","MLE","75","75.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","DNK","MLE","78","78.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","DNK","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","ESP","FMLE","85","85.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","ESP","BTSX","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","EST","FMLE","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","EST","BTSX","70","70.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","EST","FMLE","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","FIN","MLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","FIN","MLE","78","78.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","FIN","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","FIN","FMLE","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","FRA","MLE","79","79.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","FRA","BTSX","79","79.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","FRA","BTSX","82","82.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","FRA","BTSX","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","GBR","BTSX","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","GBR","FMLE","25","25.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","GBR","BTSX","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","GBR","BTSX","24","24.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_HI","GNQ","FMLE","49","49.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_HI","GNQ","FMLE","57","57.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_HI","GNQ","BTSX","48","48.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_HI","GNQ","BTSX","50","50.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_HI","GNQ","FMLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","GRC","FMLE","80","80.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","GRC","FMLE","81","81.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","GRC","MLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","GRC","FMLE","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","HRV","MLE","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","HRV","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","HUN","MLE","65","65.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","HUN","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","HUN","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","IRL","FMLE","79","79.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","IRL","FMLE","83","83.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","IRL","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","IRL","FMLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","IRL","FMLE","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","ISL","FMLE","81","81.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","ISL","FMLE","24","24.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","ISR","MLE","77","77.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","ISR","FMLE","79","79.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","ISR","MLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","ISR","FMLE","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","ITA","BTSX","83","83.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","ITA","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","ITA","BTSX","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_HI","JPN","MLE","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_HI","JPN","FMLE","87","87.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","JPN","BTSX","81","81.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","KOR","FMLE","80","80.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_HI","KOR","FMLE","85","85.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_HI","KOR","MLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","KOR","FMLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_HI","KWT","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_HI","KWT","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_HI","KWT","MLE","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","LUX","MLE","72","72.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","LUX","MLE","80","80.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","LUX","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","LUX","BTSX","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","MCO","MLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","MCO","FMLE","86","86.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","MCO","BTSX","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","MCO","BTSX","82","82.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","MLT","FMLE","25","25.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","MLT","BTSX","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_HI","NLD","FMLE","80","80.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","NLD","FMLE","83","83.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","NLD","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","NLD","MLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","NLD","FMLE","23","23.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","NLD","FMLE","24","24.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","NOR","MLE","80","80.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","NOR","BTSX","82","82.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","NOR","MLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","NOR","BTSX","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","NRU","BTSX","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_HI","NRU","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_HI","NZL","FMLE","81","81.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","NZL","FMLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_HI","NZL","FMLE","26","26.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","NZL","BTSX","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_HI","NZL","BTSX","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_HI","OMN","FMLE","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_HI","OMN","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","PRT","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","PRT","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_HI","PRT","FMLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_HI","QAT","MLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_HI","QAT","BTSX","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_HI","QAT","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_HI","SAU","FMLE","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EMR","WB_HI","SAU","BTSX","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_HI","SAU","BTSX","76","76.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_HI","SAU","BTSX","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_HI","SGP","FMLE","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_HI","SGP","FMLE","85","85.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_HI","SGP","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_HI","SGP","MLE","23","23.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_HI","SGP","FMLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_HI","SGP","FMLE","24","24.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_HI","SGP","FMLE","27","27.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","SVK","MLE","72","72.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","SVK","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_HI","SVN","BTSX","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_HI","SVN","BTSX","80","80.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","SVN","FMLE","25","25.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_HI","SVN","BTSX","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_HI","SWE","FMLE","25","25.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_HI","TTO","MLE","66","66.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_HI","TTO","FMLE","73","73.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_HI","TTO","FMLE","74","74.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_HI","TTO","MLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_HI","TTO","FMLE","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_HI","USA","MLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_HI","USA","MLE","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_HI","USA","FMLE","79","79.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_HI","USA","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_HI","USA","MLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_HI","USA","BTSX","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LI","AFG","FMLE","56","56.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LI","AFG","FMLE","61","61.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_LI","AFG","BTSX","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LI","AFG","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","BDI","FMLE","50","50.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","BDI","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","BDI","FMLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","BEN","FMLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","BFA","BTSX","49","49.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LI","BGD","FMLE","71","71.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","SEAR","WB_LI","BGD","BTSX","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","CAF","FMLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","COD","MLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","COM","BTSX","62","62.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","ERI","MLE","46","46.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","ERI","BTSX","45","45.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","ERI","BTSX","63","63.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","ETH","FMLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_LI","ETH","FMLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","GHA","MLE","61","61.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","GHA","FMLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","GHA","FMLE","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","GIN","MLE","50","50.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LI","GIN","BTSX","58","58.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","GIN","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AFR","WB_LI","GIN","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","GMB","MLE","55","55.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","GMB","MLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_LI","GNB","FMLE","53","53.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LI","GNB","BTSX","49","49.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","GNB","FMLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LI","GNB","BTSX","14","14.00000","","",""
